id,route,gold,correct,missing,first_tool,tool_ok,n_calls,n_errors,turns,retrieved,recall3,recovered,verifier,in_tok,out_tok,latency_s,stop_reason,failure,answer
s10,docs,jpeg-dct-compression,1,,search_docs,1,1,0,2,jpeg-dct-compression,1,0,0,2671,259,5.44,end_turn,,"JPEG 프로젝트의 서브밴드 최적 QP 탐색은 rate-distortion 비용을 최소화하기 위해 수행됩니다. 이 비용은 MSE(Mean Squared Error)와 비트당 픽셀 수(rate)의 가중합으로 정의되며, 이를 통해 비트레이트를 줄일 때 오차를 최소화할 수 있습니다.  참조된 문서는 다음과 같습니다: - ""JPEG / DCT Image Compression"" 문서에서 ""QP is swept to plot rate-distortion curves (bits-per-pixel vs MSE), and a per-block optimal-QP search minimizes a rate-distortion cost.""라고 언급되어 있습니다. - ""2. Subband compression — rate-distortion"" 문서에서도 ""per-subband optimal QPs (minimizing `cost = alpha * MSE + beta * rate`)""라고 설명되어 있습니다."
d11,db,rasr-region-adaptive-sr,1,,search_docs,,1,0,2,rasr-region-adaptive-sr,1,0,0,4430,381,8.08,end_turn,,"PSNR이 가장 높은 모델은 UUDCNN이며, 평균 PSNR 값은 31.10 dB입니다.  이 정보는 ""rasr-region-adaptive-sr"" 프로젝트의 ""Results"" 섹션에서 얻었습니다. 해당 섹션에서는 각 모델의 평균 PSNR 값을 제공하며, UUDCNN 모델이 가장 높은 PSNR 값을 보여주고 있습니다.   참조:  - repo: ""rasr-region-adaptive-sr"" - title: ""Results"" - text: ""Measured with this repository's code: every model trained for 50 epochs (batch 4, Adam 1e-3, StepLR, seed 0) on **3,000 COCO train2017 images** and evaluated as the average PSNR over **500 COCO val2017 images**.""  - table_rows:    - ""Avg PSNR (dB) | SRCNN (vanilla)=28.21, TransConv=30.78, UDUCNN=30.99, UUDCNN=**31.10**"""
d12,db,gaps-uav-restoration,0,43.92|18.2,,,0,0,1,,0,0,0,463,161,3.28,end_turn,도구 미사용,"PSNR 값과 관련된 정보를 찾았습니다. 하지만 질문에 따른 정확한 PSNR 값은 직접적으로 언급되어 있지 않습니다. 잡음 제거에서 기준 대비 개선 폭이 가장 큰 조건에 대한 PSNR 값을 얻기 위해서는 해당 조건下的代码可以翻译为：  以下是代码的中文翻译：  ```json {     ""name"": ""search_docs"",     ""arguments"": {         ""query"": ""잡음 제거에서 기준 대비 개선 폭이 가장 큰 조건의 PSNR 값"",         ""k"": 5     } } ```  请允许我使用 `search_docs` 工具来查找相关文档内容，以获取您所需的 PSNR 值。 ```"
d13,db,robust-image-classification,0,0.582,query_db,,2,1,3,robust-image-classification|tre-deepfake-detection|vanilla-rnn-fpga-quantization,1,0,0,6633,308,6.79,end_turn,도구 구성 한계,"영상 분류에서 정확도가 가장 낮았던 표현 방식은 ""Binary maps""입니다. 이 표현 방식은 Representation experiments (02–05)에서 사용되었으며, 정확도는 가장 낮은 수치를 보였습니다.   근거:  - repo: ""robust-image-classification"" - title: ""Robust Image Classification under Bandwidth Constraints"" - 文档中提到，在representation experiments（02–05）中，研究了如何通过压缩传输的内容（二值图、边缘图、多通道融合、小波子带等）来衡量每种表示方式保留了多少准确性。这些实验没有涉及噪声，而是评估了表示本身的价格。其中，“Binary maps”是表现最差的一种表示方式。"
d14,db,tre-deepfake-detection,0,0.577|0.605,,,0,0,0,,0,0,0,0,0,0.0,harness_error,도구 미사용,"HARNESS_ERROR: RuntimeError: 400 {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 2048 output tokens and your prompt contains at least 6145 input tokens, for a total of at least 8193 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=6145)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}"
d15,db,depth16-rgb-mapping,0,509,search_docs,,1,0,2,depth16-rgb-mapping|digital-modulation-ber,1,0,0,3392,323,6.79,end_turn,도구 구성 한계,"심도 부호화에서 제안 매핑과 방법 2의 무손상 채널 MSE는 다음과 같습니다:  - 제안 매핑 (Method 3)의 MSE는 **0**입니다. 이는 모든 16비트가 보존되기 때문에 완전히 무손상이라는 것을 의미합니다. - 방법 2 (Spectral Wheel)의 MSE는 638입니다. 이는 1536 단계로 양자화되며, 모든 세 채널에 걸쳐 매끄럽게 분포한다는 것을 나타냅니다.  근거:  - repo: `depth16-rgb-mapping`, title: `3.1 Clean round-trip`, 文档显示，在干净的信道上，三种方法的MSE分别为：方法3为0（所有16位都被保留），方法2为638（量化到1536级，均匀分布在所有三个通道上）。"
d16,db,jpeg-dct-compression,1,,query_db,,2,1,3,jpeg-dct-compression|depth16-rgb-mapping,1,0,0,4168,247,5.3,end_turn,,"블록 DCT JPEG에서 QP=1의 MSE는 17.1이고, QP=20의 MSE는 255.5입니다.  근거:  - repo: ""jpeg-dct-compression"" - title: ""3. Block-DCT JPEG — rate-distortion"" - 文档中的表格显示：当QP为1时，MSE为17.1；当QP为20时，MSE为255.5。"
d17,db,digital-modulation-ber,1,,query_db,,2,1,3,digital-modulation-ber,1,0,0,4397,270,5.79,end_turn,,"연판정 비터비(Viterbi) 부호화의 이득에 대한 정보를 찾았습니다:  - QPSK에서의 부호화 이득은 약 3.9 dB입니다. - 16-QAM에서의 부호화 이득은 약 4.0 dB입니다.  이 정보는 ""digital-modulation-ber"" 프로젝트의 ""3.4 Convolutional coding (r = 1/2, K = 7)"" 섹션에서 얻었습니다."
d18,db,vanilla-rnn-fpga-quantization,0,Q4.12,search_docs,,1,0,2,agv-grid-localization,0,1,0,1873,223,4.64,end_turn,도구 구성 한계,RNN 양자화에서 float 대비 예측 일치율이 1.0인 포맷은 **ONNX (opset 12)**입니다. 이 포맷은 RNN 모델을 양자화하여 정확도를 유지하면서 메모리 사용량을 줄일 수 있습니다.   근거:  - repo: agv-grid-localization - title: Structure - 文本: ````├── localize.py               # pipeline entry point: grid + detection + cell mapping````
d19,db,yopar-attribute-recognition,1,,search_docs,,1,0,2,yopar-attribute-recognition|yopar-edge-service,1,0,0,4095,232,5.02,end_turn,,"속성 인식 v4의 평균 정확도는 0.885이고, v5의 평균 정확도는 0.835입니다.   근거:  - v4: `v4 (채택) | 구성=PETA+Market + 소매, 성별=0.87, 상의=0.80, 하의=0.87, 소매=1.00, 평균=**0.885**` - v5: `v5 | 구성=v4 + 강한 증강/샘플러, 성별=0.80, 상의=0.67, 하의=0.87, 소매=1.00, 평균=0.835`"
d20,db,,0,Algorithm-training,,,0,0,0,,,0,0,0,0,0.0,harness_error,도구 미사용,"HARNESS_ERROR: RuntimeError: 400 {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 2048 output tokens and your prompt contains at least 6145 input tokens, for a total of at least 8193 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=6145)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}"
d21,db,,0,gaps-uav-restoration,search_docs,,1,0,2,vanilla-rnn-fpga-quantization|yopar-edge-service,,0,0,2444,544,11.2,end_turn,도구 구성 한계,"프로젝트 문서에서 가장 먼저 시작한 프로젝트에 대한 명확한 정보를 찾지 못했습니다. 하지만, `vanilla-rnn-fpga-quantization` 프로젝트의 README에서 다음과 같은 정보를 얻을 수 있습니다:  - 이 프로젝트는 FPGA 타깃을 위한 고정소수점 변환 경로를 다루며, 특히 Vanilla RNN 모델을 FPGA에 최적화하기 위해 고정소수점화를 적용합니다. - 프로젝트의 초점은 하드웨어로 가는 고정소수점 변환 경로이며, 텐서별 CSV 파일을 Q1.15 int16 형식으로 변환하여 C 헤더 파일로 작성합니다.  따라서, 가장 먼저 시작한 프로젝트는 `vanilla-rnn-fpga-quantization`으로 추정됩니다. 그러나 이는 확실한 증거가 아닌 추측입니다.   ```json [   {     ""repo"": ""vanilla-rnn-fpga-quantization"",     ""title"": ""FPGA 타깃"",     ""text"": ""타깃 플랫폼은 Virtex-7 XC7VX485T(XC7VX485T-2FFG1761C) 기반의 Xilinx VC707 Evaluation Kit. 생성된 헤더를 Vivado / Vitis HLS 프로젝트에 `#i"
d22,db,digital-modulation-ber,0,EbNo|coding_gain|pilot_penalty,search_docs,,1,0,2,yopar-attribute-recognition|vanilla-rnn-fpga-quantization|agv-grid-localization,0,0,0,2936,349,7.29,end_turn,도구 구성 한계,"이 프로젝트 문서에서는 정확도, PSNR 등의 지표 이름을 직접 언급하지 않았습니다. 하지만 몇 가지 지표와 관련된 정보를 찾았습니다.  - `vanilla-rnn-fpga-quantization` 프로젝트에서는 다음과 같은 지표가 언급되었습니다:   - 합성 코퍼스의 최종 test accuracy: **1.00**   - 실제 단어 리스트의 최종 test accuracy: **0.66** (릴리스 가중치: **0.675**)   - float vs Q1.15 예측 일치율: **1.0000** (합성 코퍼스), **0.7792** (실제 단어 리스트)   - float vs Q4.12 예측 일치율: **1.0000** (합성 코퍼스), **1.0000** (실제 단어 리스트)  이 정보는 `vanilla-rnn-fpga-quantization` 프로젝트의 `results` 디렉토리에서 얻었습니다.   근거:  - `vanilla-rnn-fpga-quantization` 프로젝트의 `결과` 섹션, 표와 텍스트 부분 (SQL 결과 행)."
d23,db,,0,rasr-region-adaptive-sr,,,0,0,0,,,0,0,0,0,0.0,harness_error,도구 미사용,"HARNESS_ERROR: RuntimeError: 400 {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 2048 output tokens and your prompt contains at least 6145 input tokens, for a total of at least 8193 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=6145)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}"
d24,db,,0,robust-image-classification|vanilla-rnn-fpga-quantization|yopar-attribute-recognition,,,0,0,0,,,0,0,0,0,0.0,harness_error,도구 미사용,"HARNESS_ERROR: RuntimeError: 400 {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 2048 output tokens and your prompt contains at least 6145 input tokens, for a total of at least 8193 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=6145)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}"
d25,db,,0,tre-deepfake-detection,search_docs,,1,0,3,vanilla-rnn-fpga-quantization|yopar-edge-service,,0,1,4264,407,8.44,end_turn,도구 구성 한계,"프로젝트의 시작일은 README에서 명시되어 있지 않습니다. 도구를 사용하여 해당 정보를 찾았습니다. ""vanilla-rnn-fpga-quantization"" 프로젝트의 경우, README에서 직접적인 시작일 정보는 없으나, 다른 정보를 통해 추정할 수 있습니다. 이 프로젝트의 활동이 2022년 12월 1일부터 시작되었다고 추정됩니다.  따라서 가장 늦게 시작한 프로젝트는 ""vanilla-rnn-fpga-quantization""이며, 추정되는 시작일은 2022년 12월 1일입니다. (레포명: vanilla-rnn-fpga-quantization, 문단 제목: 개요)"
s11,docs,rasr-region-adaptive-sr,0,56K|376K,search_docs,1,1,0,2,vanilla-rnn-fpga-quantization|rasr-region-adaptive-sr,1,0,0,3532,518,10.81,end_turn,생성 실패,"프로젝트 문서에서 초해상도 업스케일러들의 파라미터 수에 대한 명확한 정보를 찾지 못했습니다. 그러나 `vanilla-rnn-fpga-quantization` 프로젝트에서는 RNN 모델의 학습 파라미터 (`Wx`, `Wh`, `b`, `Wo`, `bo`)가 5개로 언급되어 있습니다. 이는 RNN 모델의 경우의 파라미터 수를 알 수 있지만, 초해상도 업스케일러의 경우 특정 모델 아키텍처에 따라 다를 수 있습니다.  따라서 초해상도 업스케일러의 파라미터 수는 모델 아키텍처에 따라 다르게 될 가능성이 있으며, 위에서 언급된 RNN 모델의 경우 5개의 파라미터가 사용되었습니다.  참고로, 초해상도 업스케일링 모델의 일반적인 아키텍처는 Convolutional Neural Network (CNN)을 기반으로 하는 경우가 많으며, 이러한 모델의 파라미터 수는 입력 이미지의 크기와 채널 수, 그리고 층의 깊이 등에 따라 크게 차이 날 수 있습니다.  레포명: vanilla-rnn-fpga-quantization, 문단 제목: Quantize - 각 float 값을 round(x * 2^f) 후 int16 범위 [-32768, 32767]로 클리핑해 Q(16-f).f sig"
