id,route,gold,correct,missing,first_tool,tool_ok,n_calls,n_errors,turns,retrieved,recall3,recovered,verifier,in_tok,out_tok,latency_s,stop_reason,failure,answer
s1,docs,gaps-uav-restoration,1,,search_docs,1,1,0,2,gaps-uav-restoration,1,0,0,4064,753,30.74,end_turn,,"잡음 종류에 따라 가장 효과적인 필터가 다르게 나타났습니다.   - **임펄스 잡음 (salt-and-pepper noise)**: 중간값 필터가 가장 효과적이었습니다. 예를 들어, 임펄스 확률이 0.05인 경우, 중간값 필터의 PSNR은 43.92dB로 가장 높았습니다. 임펄스 확률이 0.1인 경우에도 중간값 필터가 가장 높은 PSNR을 보였습니다. - **가우시안 잡음**: 양자화된 가우시안 필터가 가장 효과적이었습니다. 예를 들어, 가우시안 표준편차가 10인 경우, 양자화된 가우시안 필터의 PSNR은 33.03dB로 가장 높았습니다. 가우시안 표준편차가 30인 경우에도 양자화된 가우시안 필터가 가장 높은 PSNR을 보였습니다.  이는 각 필터의 특성에 따른 것입니다. 중간값 필터는 임펄스 잡음을 잘 처리하지만, 가우시안 잡음에는 효과적이지 않습니다. 반면, 양자화된 가우시안 필터는 가우시안 잡음을 잘 처리하지만, 임펄스 잡음에는 효과적이지 않습니다.  이러한 결과는 아래의 테이블에서 확인할 수 있습니다:  | Noised image | Initial PSNR | Median | Averaging | Gaussian | Bilateral C=30 | Bi"
s2,docs,tre-deepfake-detection,1,,search_docs,1,1,0,2,tre-deepfake-detection|vanilla-rnn-fpga-quantization|yopar-attribute-recognition,1,1,0,4791,166,7.31,end_turn,,"조건 C는 주로 Stable-Diffusion 파생 생성기(sdv4, sdv5, wukong)에서 잘 작동하지만, 다른 생성기(adm, biggan, glide, midjourney, vqdm)에서는 효과가 크게 떨어진다. Stable-Diffusion 파밀리의 경우 정확도가 78-79%로 높지만, 다른 생성기는 평균적으로 50% 미만의 정확도를 보이며, 일부는 기대치 이하의 성능을 보여준다.  근거: tre-deepfake-detection, Results"
s3,docs,rasr-region-adaptive-sr,1,,search_docs,1,2,0,2,rasr-region-adaptive-sr|gaps-uav-restoration|yopar-edge-service,1,0,0,5657,407,16.95,end_turn,,"UAV가 한 번에 찍는 픽셀 크기는 **128²**이고, 서버가 최종적으로 만드는 해상도는 **512²**입니다.   이 정보는 ""rasr-region-adaptive-sr"" 레포지토리의 ""Overview"" 섹션에서 확인할 수 있습니다:  - UAV가 한 번에 찍는 픽셀 크기: ""A reconnaissance UAV can capture only **128² pixels per shot**, at any altitude."" - 서버가 최종적으로 만드는 해상도: ""The server ends up with a 512² reconstruction while the UAV captured and transmitted only 3 × 128² pixels."""
s4,docs,vanilla-rnn-fpga-quantization,0,포화,search_docs,1,1,0,2,vanilla-rnn-fpga-quantization,1,0,0,3156,289,11.89,end_turn,생성 실패,"Q1.15에서 정확도가 떨어진 두 가지 원인은 다음과 같습니다:  1. **실데이터 가중치의 범위 초과**: 합성 가중치와 달리 실제 데이터 가중치는 Q1.15에 전부 들어가지 않아, 양자화 시점에 ±1로 클리핑됩니다. 이로 인해 약 4.8%p의 정확도 손실이 발생합니다.     2. **표 크기 결정 시 자르는 지점의 중요성**: 표 크기를 결정하는 것은 주로 자르는 지점에 의해 결정되며, 이는 샘플 간격보다 더 큰 영향을 미칩니다. 잘못된 자르기 지점을 선택하면 예측 정확도가 크게 떨어질 수 있습니다.  근거: - ""실제 단어 리스트"" 섹션에서 Q1.15 양자화로 인한 정확도 손실에 대한 설명. - ""표 크기 대 예측 정확도"" 섹션에서 표 크기 결정 요인에 대한 설명."
s5,docs,vanilla-rnn-fpga-quantization,1,,search_docs,1,2,1,2,vanilla-rnn-fpga-quantization,1,0,0,4017,309,12.87,end_turn,,"FPGA에서 tanh 함수를 처리하기 위해 미리 계산된 룩업 테이블을 사용한다. `tanh`는 기함수이므로 `z ≥ 0`만 저장하고 부호는 따로 붙여 표의 크기를 절반으로 줄였다. 또한 `|z| ≥ sat_bound`는 표의 마지막 값으로 고정하였으며, `tanh(4) = 0.99933`이므로 4 근처부터는 사실상 상수이다. 마지막으로 `step` 칸마다 하나씩만 저장하고 사이는 보간하여 표의 크기를 더 줄였다. 이렇게 하여 표는 66 엔트리로 최종적으로 줄여졌으며, 이는 전체 표 대비 500배 작아진 크기이다. (레포명: vanilla-rnn-fpga-quantization, 문단 제목: 표 줄이기)  표의 최종 엔트리는 66개이다. (레포명: vanilla-rnn-fpga-quantization, 문단 제목: 표 크기 대 예측 정확도)"
s6,docs,depth16-rgb-mapping,0,6/6/4,search_docs,1,1,0,2,gaps-uav-restoration|digital-modulation-ber,0,0,0,5084,407,17.03,end_turn,검색 실패,"RGB로 16비트 심도를 매핑하는 세 가지 방법에 대한 정보는 주어진 자료에서 찾을 수 없었습니다. 그러나 잡음이 있는 채널에서 가장 강한 것은 '깊이 채널의 녹색'임을 확인할 수 있습니다.  답변의 근거는 다음과 같습니다:  - ""GAPS"" 레포지토리의 ""1. Denoising (PSNR, dB — higher is better)"" 섹션에서 얻은 데이터를 통해 다양한 필터링 기법을 적용했을 때 잡음이 있는 채널에서 가장 높은 PSNR 값을 보이는 것이 'Gaussian' 필터이며, 이는 녹색 채널을 의미합니다. - 구체적으로, 임펄스 노이즈(p=0.05)와 가우시안 노이즈(std=10)에서 가장 높은 PSNR 값을 보이는 필터가 Gaussian 필터입니다. 이는 녹색 채널에서 가장 강한 잡음을 처리하는 것을 의미합니다.  따라서, 잡음이 있는 채널에서 가장 강한 것은 '깊이 채널의 녹색'이라고 할 수 있습니다.   근거: ""gaps-uav-restoration"" 레포지토리의 ""1. Denoising (PSNR, dB — higher is better)"" 섹션"
s7,docs,robust-image-classification,1,,search_docs,1,1,0,2,vanilla-rnn-fpga-quantization|robust-image-classification,1,0,0,3900,264,11.04,end_turn,,"salt-and-pepper 노이즈 비율이 0.5일 때 모든 복구 방법이 비슷해지는 이유는 이미지가 노이즈로 완전히 혼란스러워져서 정확한 복구가 불가능해지기 때문입니다. 이때 이미지는 노이즈로 인해 정보가 완전히 손실되며, 각 클래스의 예측은 무작위 추측 수준으로 떨어집니다. 따라서 모든 복구 방법이 동일한 성능을 보이는 것입니다. 근거는 다음과 같습니다:  ""**At ratio 0.5 the observation is statistically independent of the clean image, and balanced accuracy confirms it: every method lands at the 4-class chance level (0.24–0.25). The higher plain-accuracy cells there are artifacts of degenerate guessing against the imbalanced split — see RESULTS.md.""**  레포명: robust-image-classification, 문단 제목: Results"
s8,docs,agv-grid-localization,0,170,search_docs,1,1,0,2,agv-grid-localization,1,0,0,1468,266,10.6,end_turn,생성 실패,"작업대를 찾는 방법은 다음과 같습니다:  1. 상단에서 촬영된 사진을 받아들입니다. 2. 가장 큰 윤곽선을 찾아 작업대를 식별합니다. 3. 작업대의 각 꼭짓점을 정렬합니다.  그러나 이러한 방법에는 몇 가지 한계가 있습니다:  - 가장 큰 윤곽선을 사용하여 작업대를 찾는 것은 항상 정확하지 않을 수 있습니다. 다른 물체나 배경 요소가 더 큰 윤곽선을 형성할 수 있기 때문입니다. - 각 꼭짓점의 정렬 과정에서도 오류가 발생할 수 있으며, 이는 작업대의 실제 위치와 다를 수 있습니다.  근거:  - 레포지토리 `agv-grid-localization`의 ""Object Localization"" 섹션에서 작업대 찾는 방법에 대한 정보를 얻었습니다. - ""Structure"" 섹션에서는 각 단계의 구조적 설명을 통해 이러한 한계를 추론했습니다."
s9,docs,yopar-edge-service,1,,search_docs,1,1,0,2,yopar-edge-service|yopar-attribute-recognition,1,0,0,2468,145,6.0,end_turn,,"TensorRT 엔진 캐시를 git에 커밋하지 않는 이유는, TensorRT가 빌드 당시 GPU에 맞춰 컴파일한 엔진이라 다른 기기에서는 아예 사용할 수 없기 때문입니다. 따라서 커밋 대신 각자 기기에서 `prepare.py` 스크립트를 통해 새로 빌드하도록 합니다.  근거: - repo: yopar-edge-service, title: 구조"
s10,docs,jpeg-dct-compression,1,,search_docs,1,1,0,2,vanilla-rnn-fpga-quantization|jpeg-dct-compression,1,0,0,2490,178,7.31,end_turn,,"JPEG 프로젝트의 서브밴드 최적 QP 탐색은 rate-distortion 비용을 최소화한다. 이는 비트당 픽셀(bpp)과 평균 제곱 오차(MSE) 사이의 균형을 찾는 것을 의미한다.   근거:  - 레포지토리: jpeg-dct-compression - 문단 제목: JPEG / DCT Image Compression - 내용: ""QP is swept to plot rate-distortion curves (bits-per-pixel vs MSE), and a per-block optimal-QP search minimizes a rate-distortion cost."""
d11,db,rasr-region-adaptive-sr,1,,search_docs,,1,0,2,rasr-region-adaptive-sr,1,0,0,1815,179,7.21,end_turn,,"네 가지 초해상도 업스케일러 중에서 PSNR이 가장 높은 모델은 UUDCNN이며, 평균 PSNR은 31.10 dB입니다.   근거: rasr-region-adaptive-sr, Results"
d12,db,gaps-uav-restoration,0,43.92|18.2,search_docs,,1,0,2,rasr-region-adaptive-sr|gaps-uav-restoration,1,0,0,4570,449,18.49,end_turn,도구 구성 한계,"질문에서 요구하는 정보는 특정 조건 하에서의 PSNR 값을 찾는 것입니다. 그러나 주어진 도구들 중에는 데이터베이스를 질의하는 도구가 없으며, 프로젝트 문서에서도 특정 조건에 따른 PSNR 값이 어떻게 정의되는지 명시적으로 언급하지 않았습니다. 그럼에도 불구하고, `gaps-uav-restoration` 리포지토리의 결과 부분에서 다양한 노이즈 제거 필터의 PSNR 성능을 볼 수 있습니다.  특히, 노이즈가 있는 이미지에서 각 필터의 초기 PSNR과 최종 PSNR을 비교할 수 있습니다. 예를 들어, 가우시안 노이즈(std=30)가 있는 이미지에서 가장 큰 개선을 보인 필터는 **Bilateral C=75** 필터이며, 이 필터의 PSNR 값은 **27.97 dB**입니다.  따라서, 이 조건에서 가장 큰 개선을 보인 필터의 PSNR 값은 **27.97 dB**입니다.  근거: `gaps-uav-restoration` 리포지토리의 ""1. Denoising (PSNR, dB — higher is better)"" 섹션, ""Gaussian std=30"" 테이블"
d13,db,robust-image-classification,0,0.582,search_docs,,1,0,2,yopar-attribute-recognition|vanilla-rnn-fpga-quantization|robust-image-classification,1,0,0,5103,271,11.54,end_turn,도구 구성 한계,영상 분류에서 표현 방식 중 정확도가 가장 낮은 값은 0.6272입니다. 이 값은 실제 단어 리스트를 사용하여 훈련한 모델에서 고정소수점 검증을 수행했을 때 얻어진 결과입니다.   근거:  - 레포명: vanilla-rnn-fpga-quantization - 문단 제목: 실제 단어 리스트 - 테이블 내용:  ``` | | float | Q1.15 fixed | | --- | --- | --- | | test accuracy | 0.6750 | **0.6272** | ```
d14,db,tre-deepfake-detection,0,0.577|0.605,,,0,0,1,,0,0,0,470,152,6.0,end_turn,도구 미사용,"이 질문은 단순히 값이 얼마인지 물어보고 있으므로 `search_docs` 대신 `query_db` 도구를 사용해야 합니다. 그러나 주어진 도구들 중에는 `query_db`가 없습니다. 따라서 현재 제공된 도구들로는 해당 정보를 얻을 수 없습니다. 질문이 왜 그러한 조건을 선택했는지, 어떻게 구현했는지에 대한 이유나 방법을 묻는 것이 아니라 단순히 숫자를 요구하기 때문에, 다른 도구나 데이터베이스 접근이 필요합니다.   주어진 도구들로는 답변할 수 없으니, 질문을 다시 확인하거나 다른 도구를 요청해주시길 바랍니다."
d15,db,depth16-rgb-mapping,0,509,search_docs,,1,0,2,digital-modulation-ber|depth16-rgb-mapping,1,0,0,3164,272,11.17,end_turn,도구 구성 한계,"심도 부호화에서 제안 매핑과 방법 2의 무손상 채널 MSE는 각각 0와 638입니다.  근거: - 제안 매핑(Method 3): ""depth16-rgb-mapping"" 레포의 ""3.1 Clean round-trip"" 섹션에서 ""3 — 6/6/4 bit-field | **0** | exactly lossless — all 16 bits are preserved"" 문단. - 방법 2: 동일한 레포의 동일한 섹션에서 ""2 — spectral wheel | 638 | quantization to 1536 levels, spread smoothly across all three channels"" 문단."
d16,db,jpeg-dct-compression,1,,search_docs,,1,0,2,jpeg-dct-compression|depth16-rgb-mapping,1,0,0,3686,404,16.38,end_turn,,"블록 DCT JPEG에서 QP=1과 QP=20의 MSE는 다음과 같습니다:  - QP=1일 때 MSE는 17.1입니다. - QP=20일 때 MSE는 255.5입니다.  이 정보는 ""jpeg-dct-compression"" 리포지토리의 ""Block-DCT JPEG — rate-distortion"" 섹션에서 얻었습니다. (table_rows: ""1 | MSE=17.1, rate (bpp)=6.34"", ""20 | MSE=255.5, rate (bpp)=3.15"")"
d17,db,digital-modulation-ber,0,3.9|4,,,0,0,1,,0,0,0,469,232,9.16,end_turn,도구 미사용,"이 질문은 특정 지표 값이나 조건을 만족하는 항목들을 묻는 것으로 보입니다. 따라서 search_docs 대신 query_db 함수를 사용해야 합니다. 하지만 주어진 도구들에는 query_db 함수가 없습니다. 주어진 도구들 중에서는 search_docs 함수만 있고, 이 함수는 구체적인 값이나 데이터를 제공하기보다는 이유나 방법 등을 설명하는 문장들을 제공합니다. 따라서 주어진 도구들로는 연판정 비터비의 부호화 이득을 직접적으로 찾을 수 없습니다.  주어진 도구들로는 정확한 답변을 드리기 어렵습니다. 만약 해당 정보가 프로젝트 문서 내에 있다면, 좀 더 구체적인 정보나 다른 도구가 필요할 것입니다. 현재로서는 ""모른다""는 답변 외에는 가능한 해결책이 보이지 않습니다. 도구를 부르지 않고 이렇게 답하는 것은 원칙에 어긋나지만, 주어진 도구들로는 답변을 제공할 수 없기 때문에 이렇게 답해야 합니다."
d18,db,vanilla-rnn-fpga-quantization,0,Q4.12,search_docs,,1,0,2,vanilla-rnn-fpga-quantization,1,0,0,3914,264,10.95,end_turn,도구 구성 한계,"RNN 양자화에서 float 대비 예측 일치율이 1.0인 포맷은 Q1.15입니다. 이는 합성 코퍼스에서 float 모델과 정수 전용 참조 구현(Q1.15 fixed) 간의 예측 일치율이 1.0000(800/800)이라는 것을 확인할 수 있습니다. (레포명: vanilla-rnn-fpga-quantization, 문단 제목: 합성 코퍼스)"
d19,db,yopar-attribute-recognition,0,0.885|0.835,,,0,0,1,,0,0,0,461,213,8.4,end_turn,도구 미사용,"이 질문은 단순히 숫자를 찾는 것이므로 search_docs 대신 query_db를 사용해야 합니다. 그러나 주어진 도구들 중에서는 search_docs만 제공되어 있습니다. 따라서 정확한 정확도 값을 얻기 위해서는 실제 데이터베이스 쿼리가 필요합니다. 현재 제공된 도구로는 해당 정보를 얻을 수 없습니다.   다만, 만약 이 질문에 답하기 위해 search_docs 도구를 사용해야 한다면, 우리는 일반적인 접근 방식으로 ""속성 인식 v4 평균 정확도""와 ""속성 인식 v5 평균 정확도""를 검색해야 할 것입니다. 하지만 이 경우에도 정확한 숫자를 얻기는 어렵습니다.   따라서, 질문에 대한 정확한 답변을 위해서는 다른 도구나 직접 데이터베이스에 접근할 수 있는 방법이 필요합니다. 현재 제공된 도구로는 해당 정보를 얻을 수 없습니다."
d20,db,,0,Algorithm-training,search_docs,,1,0,2,vanilla-rnn-fpga-quantization,,0,0,4078,301,12.5,end_turn,도구 구성 한계,"주어진 문서에서 특정 C++ 프로젝트에 대한 명확한 언급은 없지만, `vanilla-rnn-fpga-quantization` 레포지토리에서 C++ 코드가 사용되는 부분이 언급되어 있습니다.   특히, `hls/README.md`에서 C++ 커널이 생성되고 이를 통해 하드웨어 설계가 진행되는 과정이 설명되어 있습니다. 또한, C++ 커널은 `FixedRNN`이라는 파이썬 모델과 비교하여 검증됩니다.   따라서, 이 프로젝트에서 C++로 작성된 주요 부분은 Vitis HLS 커널이며, 이 커널은 `FixedRNN` 모델을 비트 단위로 재현합니다.  근거: vanilla-rnn-fpga-quantization, HLS 커널"
d21,db,,0,gaps-uav-restoration,,,0,0,1,,,0,0,452,84,3.33,end_turn,도구 미사용,"주어진 도구로는 프로젝트의 시작 순서를 알 수 없습니다. 프로젝트 README에서 각 프로젝트의 시작 날짜나 순서에 대한 정보를 찾을 수 있는 다른 방법이나 도구가 필요합니다. 현재 제공된 도구들은 설계나 구현 과정, 이유 등을 설명한 부분을 찾아주는 역할입니다."
d22,db,digital-modulation-ber,0,EbNo|coding_gain|pilot_penalty,search_docs,,1,0,2,yopar-attribute-recognition|vanilla-rnn-fpga-quantization|agv-grid-localization,0,0,0,3918,427,17.45,end_turn,도구 구성 한계,"MATLAB 프로젝트에 대한 정보는 제공되지 않았지만, 다른 프로젝트에서 사용된 지표들을 살펴볼 수 있습니다. 특히, ""vanilla-rnn-fpga-quantization"" 리포지토리에서 다음과 같은 지표들이 언급되었습니다:  - **test accuracy**: 학습 모델의 정확도를 나타내며, 실제 데이터 셋에서의 성능을 측정합니다. - **float vs Q1.15 예측 일치율**: 양자화된 모델과 부동 소수점 모델의 예측 결과가 일치하는 정도를 나타냅니다. - **float vs Q4.12 예측 일치율**: 동일하게 양자화된 모델과 부동 소수점 모델의 예측 결과가 일치하는 정도를 나타냅니다.  이러한 지표들은 각각의 모델 성능을 측정하는데 사용됩니다. MATLAB 프로젝트에서도 비슷한 종류의 지표들이 사용될 가능성이 있습니다.  **근거:** vanilla-rnn-fpga-quantization 리포지토리, ""결과"" 문단"
d23,db,,0,rasr-region-adaptive-sr,,,0,0,0,,,0,0,0,0,0.0,harness_error,도구 미사용,"HARNESS_ERROR: RuntimeError: 400 {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 2048 output tokens and your prompt contains at least 6145 input tokens, for a total of at least 8193 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=6145)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}"
d24,db,,0,vanilla-rnn-fpga-quantization|yopar-attribute-recognition,search_docs,,1,0,2,robust-image-classification|vanilla-rnn-fpga-quantization,,0,0,3811,263,10.86,end_turn,도구 구성 한계,"accuracy가 0.8을 넘는 측정이 있는 프로젝트는 다음과 같습니다:  - **robust-image-classification**   - **Test accuracy**: 0.869 (Input: RGB 256², 3ch)   - **Test accuracy**: 0.734 (Input: blur+edge 45², 2ch)  이 정보는 ""robust-image-classification"" 리포지토리의 ""Results"" 섹션에서 가져왔습니다."
d25,db,,0,tre-deepfake-detection,,,0,0,1,,,0,0,454,81,3.22,end_turn,도구 미사용,"질문은 프로젝트의 시작 날짜를 묻고 있지만, 주어진 도구들은 프로젝트의 시작 날짜 정보를 제공하지 않습니다. 따라서 해당 정보를 얻기 위해서는 다른 도구나 데이터베이스 조회가 필요할 것으로 보입니다. 현재 제공된 도구들로는 답변을 드릴 수 없습니다."
s11,docs,rasr-region-adaptive-sr,1,,search_docs,1,2,0,4,vanilla-rnn-fpga-quantization|rasr-region-adaptive-sr,1,1,1,15389,663,27.67,end_turn,,"UUDCNN의 파라미터 수에 대한 명확한 수치는 제공된 도구 출력에서 직접적으로 확인되지 않았습니다. 다만, UUDCNN이 다른 업스케일러들 중 가장 좋은 성능을 보이는 것으로 언급되어 있습니다.  근거: rasr-region-adaptive-sr/Results, Parameters | SRCNN (vanilla)=56K, TransConv=209K, UDUCNN=264K, UUDCNN=376K  하지만, 도구 출력에서 직접적으로 확인된 수치만을 기반으로 답변드리자면, UUDCNN의 정확한 파라미터 수는 명시되어 있지 않습니다. 따라서, 376,000이라는 수치는 제외하고, UUDCNN이 다른 모델들보다 많은 파라미터를 가지고 있을 가능성이 있다는 점만 말씀드립니다."
s12,docs,gaps-uav-restoration,1,,search_docs,1,1,0,2,gaps-uav-restoration|yopar-edge-service,1,0,0,3455,218,9.1,end_turn,,"대역폭 제한 재구성에서 선택과 채우기의 가장 좋은 조합은 **그라디언트 선택 + 비큐비ック 채우기**였다. 이 조합은 256에서 기준선보다 6.0 dB 더 높았고, 512에서도 3.4 dB 더 높았다.  근거: - repo: gaps-uav-restoration - title: 2. Bandwidth-limited reconstruction (PSNR, dB) - table_rows:    - ""Gradient | Bilinear=33.43 / 26.54, Bicubic=**33.96 / 26.77**, Forward=33.30 / 26.60"""
