id,route,gold,correct,missing,first_tool,tool_ok,n_calls,n_errors,turns,retrieved,recall3,recovered,verifier,in_tok,out_tok,latency_s,stop_reason,failure,answer
s8,docs,agv-grid-localization,0,170,search_docs,1,1,0,2,agv-grid-localization|digital-modulation-ber,1,0,0,2354,408,8.42,end_turn,생성 실패,"AGV 격자 위치 추정에서 작업대를 찾는 방법은 다음과 같습니다:  1. **Plate grid (classical CV)** - 이미지의 경계를 마스킹하고, 그레이스케일 이미지를 임계값 처리하여 가장 밝은 컨투어를 작업대로 간주하고, 그 4개의 꼭짓점을 정렬하며, 작업대를 시점 보정된 8x8 격자로 그립니다. 2. **Object detection (YOLOv5)** - 합쳐진 8 클래스 데이터셋으로 훈련된 YOLOv5s 모델을 ONNX Runtime을 통해 실행합니다. 3. **Grid-cell mapping** - 각 박스 중심이 작업대의 시점 변환을 통해 격자 좌표로 사영되고, 해당 격자 셀에 할당됩니다.  그러나 이 방법에는 몇 가지 한계가 있습니다:  - **Plate detection is threshold-based** - 임계값 기반으로 작업대를 감지하므로, 다른 조명 조건에서는 조정이 필요합니다. 만약 4개의 꼭짓점을 찾지 못하면, 감지는 이루어지지만 격자 셀 인덱스 없이 이루어집니다. - **AGV class has few samples** - AGV 클래스의 샘플이 적기 때문에 박스 정확도 (mAP@0.5:0.95)는 다른 클래스보다 신"
s9,docs,yopar-edge-service,0,TensorRT,,0,0,0,0,,0,0,0,0,0,0.0,harness_error,도구 미사용,"HARNESS_ERROR: RuntimeError: 400 {""error"":{""message"":""This model's maximum context length is 8192 tokens. However, you requested 2048 output tokens and your prompt contains at least 6145 input tokens, for a total of at least 8193 tokens. Please reduce the length of the input prompt or the number of requested output tokens. (parameter=input_tokens, value=6145)"",""type"":""BadRequestError"",""param"":""input_tokens"",""code"":400}}"
s10,docs,jpeg-dct-compression,1,,search_docs,1,1,0,2,jpeg-dct-compression,1,0,0,2455,233,4.86,end_turn,,"JPEG 프로젝트의 서브밴드 최적 QP 탐색은 MSE (Mean Squared Error)를 최소화하기 위해 수행됩니다. 이는 이미지 압축 과정에서 발생하는 오차의 제곱 평균을 줄이는 것을 목표로 합니다.  참조 문서:  - repo: jpeg-dct-compression, title: 3. Block-DCT JPEG — rate-distortion, text: ""The block-DCT JPEG pipeline reaches far lower MSE at low bit-rates than the flat subband scheme, as expected — the DCT concentrates energy into few coefficients."""
d11,db,rasr-region-adaptive-sr,0,UUDCNN|31.1,,0,0,0,1,,0,0,0,571,54,1.13,end_turn,도구 미사용,"<tool_call> {""name"": ""query_db"", ""arguments"": {""sql"": ""SELECT m.repo, m.value FROM metrics m JOIN repos r ON m.repo = r.name WHERE m.name = 'PSNR' AND r.summary LIKE '%超高分辨率%'}""} </tool_call>"
d12,db,gaps-uav-restoration,0,18.2,query_db,1,1,0,2,,0,0,0,1251,133,2.75,end_turn,생성 실패,"잡음 제거에서 기준 대비 개선 폭이 가장 큰 조건의 PSNR 값은 43.92입니다. 이는 임펄스 p=0.05, median 3x3 (기준 잡음영상) 조건에서 얻어진 결과입니다. (metrics 레포, PSNR 조건 섹션)"
d13,db,robust-image-classification,0,0.582,query_db,1,1,0,2,,0,0,0,1237,112,2.32,end_turn,생성 실패,"영상 분류에서 표현 방식 중 정확도가 가장 낮았던 값은 s&p 0.50, 커스텀 픽셀 규칙 (4클래스 우연수준)에서 0.376이었습니다. (metrics 테이블에서 조회)"
d14,db,tre-deepfake-detection,0,0.577|0.605,query_db,1,1,0,2,,0,0,0,1259,147,3.03,end_turn,생성 실패,"조회된 데이터에 따르면, 조건 A와 조건 C의 8종 평균 정확도를 계산할 수 있는 정보가 없습니다. 이는 해당 조건별 평균 정확도를 계산하기 위해 필요한 데이터가 프로젝트 메트릭스에 존재하지 않음을 의미합니다."
d15,db,depth16-rgb-mapping,0,509|638,query_db,1,1,0,2,,0,0,0,1338,209,4.28,end_turn,생성 실패,"심도 부호화 관련 데이터를 찾았지만, 제안 매핑과 방법 2의 무손상 채널 MSE 값을 찾을 수 없습니다. 다른 정보를 제공해 주시면 도와드리겠습니다."
d16,db,jpeg-dct-compression,1,,query_db,1,1,0,2,,0,0,0,1228,131,2.7,end_turn,,"QP=1의 MSE는 17.1이고, QP=20의 MSE는 255.5입니다. 또한, 다른 조건에서 QP=20의 MSE가 489.4로 나타났습니다. 이는 동일한 QP 값에서도 다양한 실험 조건에서 다른 결과를 얻을 수 있음을 의미합니다."
d17,db,digital-modulation-ber,0,3.9|4,,0,0,0,1,,0,0,0,573,41,0.86,end_turn,도구 미사용,"leton {""name"": ""search_docs"", ""arguments"": {""query"": ""비터비 부호화 이득 QPSK 16-QAM"", ""k"": 5}} </tool_call>"
d18,db,vanilla-rnn-fpga-quantization,0,Q4.12,,0,0,0,1,,0,0,0,567,82,1.68,end_turn,도구 미사용,"RNN 양자화에서 float 대비 예측 일치율이 1.0인 포맷은 INT8입니다.  leton {""name"": ""query_db"", ""arguments"": {""sql"": ""SELECT name FROM metrics WHERE condition LIKE '%RNN 양자화%' AND name = 'match_rate' AND value = 1.0 AND baseline = 'float'""}} </tool_call>"
d19,db,yopar-attribute-recognition,0,0.885|0.835,query_db,1,1,0,2,,0,0,0,1241,112,2.31,end_turn,생성 실패,"속성 인식 v4와 v5의 평균 정확도는 각각 0.836입니다. (레포명: metrics, 행: [0.836, 0.836])"
d20,db,,0,Algorithm-training,,0,0,0,1,,,0,0,556,27,0.58,end_turn,도구 미사용,"leton {""name"": ""search_docs"", ""arguments"": {""query"": ""C++"", ""k"": 5}} </tool_call>"
d21,db,,1,,query_db,1,1,0,2,,,0,0,1177,77,1.6,end_turn,,"가장 먼저 시작한 프로젝트는 ""gaps-uav-restoration""입니다. (레포명: repos, 열: name, 정렬 및 제한 조건: started ASC, LIMIT 1)"
d22,db,digital-modulation-ber,0,EbNo|coding_gain|pilot_penalty,query_db,1,1,0,2,,0,0,0,1185,65,1.38,end_turn,생성 실패,MATLAB로 만든 프로젝트에 기록된 지표 이름을 찾을 수 없습니다. 현재 데이터에서 관련 정보를 찾을 수 없습니다.
d23,db,,0,rasr-region-adaptive-sr,query_db,1,2,0,2,,,0,0,1257,190,3.89,end_turn,생성 실패,"baseline이 없는 PSNR 기록 행이 더 적습니다. baseline이 없는 행은 1개이고, baseline이 있는 행은 11개입니다.  첫 번째 요청의 결과: baseline이 있는 PSNR 기록 행 수는 11개입니다. (레포명: metrics, 컬럼: COUNT(*), 행: [11]) 두 번째 요청의 결과: baseline이 없는 PSNR 기록 행 수는 1개입니다. (레포명: metrics, 컬럼: COUNT(*), 행: [1])"
d24,db,,1,,query_db,1,1,0,2,,,0,0,1238,153,3.16,end_turn,,"accuracy가 0.8을 넘는 측정이 있는 프로젝트는 다음과 같습니다:  - robust-image-classification - vanilla-rnn-fpga-quantization - yopar-attribute-recognition  근거: {""name"": ""query_db"", ""arguments"": {""sql"": ""SELECT DISTINCT r.name FROM repos AS r JOIN metrics AS m ON r.name = m.repo WHERE m.name = 'accuracy' AND m.value > 0.8""}}"
d25,db,,1,,query_db,1,1,0,2,,,0,0,1181,73,1.53,end_turn,,"가장 늦게 시작한 프로젝트는 `tre-deepfake-detection`입니다. (레포명: repos, 열: name, 행: tre-deepfake-detection)"
s11,docs,rasr-region-adaptive-sr,0,56K|376K,search_docs,1,1,0,2,vanilla-rnn-fpga-quantization|rasr-region-adaptive-sr,1,0,0,3659,303,6.41,end_turn,생성 실패,"검색 결과, 초해상도 업스케일러 관련 프로젝트에서는 주로 RNN(Redisual Neural Network)을 사용하여 학습하고, 학습된 모델의 파라미터 수는 다음과 같습니다:  - `vanilla-rnn-fpga-quantization` 프로젝트에서는 학습된 RNN 모델의 파라미터 수가 5개로 알려져 있습니다. 이는 `Wx`, `Wh`, `b`, `Wo`, `bo`입니다.  따라서, 초해상도 업스케일러의 파라미터 수는 5개입니다.  참조:  - repo: vanilla-rnn-fpga-quantization, title: 파이프라인, text: ""2. **Export** — 5개 파라미터(`Wx`, `Wh`, `b`, `Wo`, `bo`)를 텐서별 `.csv`로 정리."" (레포명: vanilla-rnn-fpga-quantization, 문단 제목: 파이프라인)"
s12,docs,gaps-uav-restoration,0,gradient|bicubic,search_docs,1,1,0,2,gaps-uav-restoration|yopar-edge-service,1,0,0,3251,278,5.89,end_turn,생성 실패,"대역폭 제한 재구성에서 선택과 채우기의 가장 좋은 조합은 **그레이디언트 선택 + 비立方插值**였습니다. 이 조합은 기준치보다 256에서 6.0 dB, 512에서 3.4 dB 더 우수한 성능을 보여주었습니다.   이 정보는 `gaps-uav-restoration` 프로젝트의 문서에서 얻었습니다. 해당 문서에서는 다양한 선택과 채우기 방법을 실험했으며, 그레이디언트 선택과 비立方插值的组合表现最佳。这种组合在256分辨率下比基准提高了6.0 dB，在512分辨率下提高了3.4 dB。  相关信息来自`gaps-uav-restoration`项目的文档。文档中提到了在不同的选择和填充组合下，每种方法在相同预算下的表现，其中**基于梯度的选择 + 双立方插值**的组合表现最佳。"
s13,docs,robust-image-classification,0,Zebra|Tiger,,0,0,0,1,,0,0,0,560,27,0.57,end_turn,도구 미사용,"ONGL {""name"": ""search_docs"", ""arguments"": {""query"": ""클래스"", ""k"": 5}} </tool_call>"
s14,docs,tre-deepfake-detection,0,63.4,query_db,0,1,1,2,,0,0,0,1225,115,2.38,end_turn,도구 선택 실패,딥페이크 탐지 프로젝트에서 BIGGAN 모델을 3클래스 분류기로 변경한 후의 정확도 값은 데이터베이스에서 찾을 수 없습니다. 관련 정보를 찾기 위해 추가적인 검색이 필요합니다.
s15,docs,tre-deepfake-detection,0,250,,0,0,0,1,,0,0,0,570,31,0.66,end_turn,도구 미사용,"leton {""name"": ""search_docs"", ""arguments"": {""query"": ""UNet 호출 횟수"", ""k"": 5}} </tool_call>"
s16,docs,depth16-rgb-mapping,0,1534,search_docs,1,1,0,2,depth16-rgb-mapping,1,0,0,2754,283,5.91,end_turn,생성 실패,"심도 매핑에서 정규화 값에 상한을 두는 이유는 명확히 언급되어 있지 않지만, 상한이 설정된 방식은 각 방법의 특성에 따라 다르게 적용됩니다.   - **Method 1 - byte split**: 이 방법은 이미지의 하위 바이트를 버리므로 오류는 255까지 제한됩니다. - **Method 2 - spectral wheel**: 이 방법은 1536개의 수준으로 정규화하여 세 가지 색상 채널에 걸쳐 매끄럽게 확장되도록 합니다. - **Method 3 - 6/6/4 bit-field**: 이 방법은 모든 비트가 정보를 담고 있으므로 오류는 1024의 깊이 단위로 증가합니다.  따라서 정규화 값에 상한을 두는 것은 각 방법의 오류 관리 방식에 따라 다르게 적용되며, 상한 값은 각 방법의 특성에 따라 결정됩니다.   근거: depth16-rgb-mapping, 3.1 Clean round-trip 문단"
s17,docs,depth16-rgb-mapping,0,70%,search_docs,1,1,0,2,gaps-uav-restoration,0,0,0,3873,408,8.59,end_turn,검색 실패,"검색 결과에서 스펙트럼 휠 방식이 잡음에 어떻게 영향을 받는지에 대한 명확한 정보를 찾지 못했습니다. 그러나 `depth16-rgb-mapping` 프로젝트에서 노이즈 환경에서 스펙트럼 휠 방식의 성능이 어떻게 변화하는지에 대한 정보를 얻을 수 있습니다.   노이즈가 있는 환경에서 스펙트럼 휠 방식의 성능은 다음과 같이 저하되었습니다:  | 노이즈 유형 | σ=10 | σ=30 | σ=50 | |---|---|---|---| | Method 2 (기존 방식) | 5.60e8 | 5.69e8 | 5.58e8 | | **Proposed (개선된 방식)** | **4.66e6** | **3.74e7** | **6.14e7** |  개선된 방식은 기존 방식보다 각각 약 121배, 15배, 9배 더 나은 성능을 보였습니다. 이는 스펙트럼 휠 방식이 잡음에 매우 민감하다는 것을 나타냅니다.   근거:  - `depth16-rgb-mapping` 프로젝트의 `3.3 A mapping built for a noisy channel` 섹션"
s18,docs,jpeg-dct-compression,0,unary,search_docs,1,1,0,2,digital-modulation-ber|jpeg-dct-compression,1,0,0,2634,196,4.13,end_turn,생성 실패,"JPEG 프로젝트에서는 DCT(Discrete Cosine Transform) 기반의 이미지 압축 알고리즘을 사용했습니다. 이 알고리즘은 Zig-Zag 스캔, 유니어 엔트로피 부호화 등의 단계를 포함하며, QP(Quantization Parameter)를 조절하여 비트당 픽셀 수와 MSE(Mean Squared Error)를 플롯하는 Rate-Distortion 곡선을 그릴 수 있습니다.   JPEG 프로젝트의 레포는 `jpeg-dct-compression`이며, 해당 레포의 문서에서 이러한 정보를 얻었습니다. (레포명: jpeg-dct-compression, 문서 제목: JPEG / DCT Image Compression)"
s19,docs,digital-modulation-ber,0,3.96e-3|2.81e-3,search_docs,1,1,0,2,digital-modulation-ber,1,0,0,2859,276,5.78,end_turn,생성 실패,"레일리 페이딩에서 인터리빙 없이 부호화하면 20dB에서 BER는 약 1e-2 (0.01)입니다. 이는 프로젝트 문서에서 직접 확인하였습니다.  ```markdown - Rayleigh, BER `1e-2` | 13.8 dB | 13.9 dB | 16.9 dB | > 20 dB | > 20 dB | ```  위 표에서 Rayleigh 페이딩에서 BER가 1e-2인 Eb/No 값은 약 13.8dB로, 20dB에서는 BER가 1e-2보다 더 나빠질 것입니다. 따라서 20dB에서 BER는 1e-2보다 높아질 것으로 예상됩니다.   근거:  - repo: digital-modulation-ber - title: 3.4 Convolutional coding (r = 1/2, K = 7) - score: 13.094"
s20,docs,digital-modulation-ber,0,171|133,search_docs,1,1,0,2,vanilla-rnn-fpga-quantization,0,0,0,3067,193,4.12,end_turn,검색 실패,"현재 문서에서는 길spiracy 생성 다항식에 대한 명시적인 언급이 없습니다. 하지만 양자화 과정에서 사용된 포맷(Q1.15)에 대해 언급되어 있습니다. 이는 15비트 비트 패밀리 중 소수점 아래 1비트를 사용한다는 의미입니다.   따라서, 길spiracy 생성 다항식에 해당하는 정보는 Q1.15 포맷으로 추정됩니다.  근거:  - `vanilla-rnn-fpga-quantization` 프로젝트의 `파이프라인` 섹션 (문단 제목: 파이프라인)"
s21,docs,vanilla-rnn-fpga-quantization,0,0.5865|0.6587,query_db,0,1,0,2,,0,0,0,1223,102,2.12,end_turn,도구 선택 실패,"검색된 데이터에서 손실의 두 원인별 정확도 평균을 구하지 못했습니다. 반환된 결과가 비어있기 때문입니다. 근거: `{""columns"": [""condition"", ""AVG(value)""], ""rows"": []}`"
s22,docs,vanilla-rnn-fpga-quantization,1,,search_docs,1,1,0,2,vanilla-rnn-fpga-quantization,1,0,0,3860,328,6.94,end_turn,,"혼합 포맷에서 Wx만 넓은 포맷이 필요한 이유는 Wx의 실제 범위가 다른 텐서보다 훨씬 넓기 때문입니다. Wx의 absmax 값은 5.3176으로, 이는 다른 텐서들(Wh, b, Wo, bo)의 absmax 값(1.6892, 1.0996, 1.1238, 0.4249)보다 훨씬 큽니다. 따라서 Wx를 위한 포맷은 Q4.12로 설정되어야 하며, 이는 다른 텐서들에 대해 Q2.14 또는 Q1.15로 설정됩니다. 만약 모든 텐서에 대해 동일한 Q4.12 포맷을 사용한다면, 다른 텐서들에서 정수부 2~3비트가 낭비될 수 있습니다. 따라서 Wx만 넓은 포맷이 필요합니다.   이 정보는 `3. 텐서별 혼합 포맷` 섹션에서 확인할 수 있습니다."
s23,docs,yopar-attribute-recognition,1,,search_docs,1,1,0,2,yopar-attribute-recognition|yopar-edge-service,1,0,0,2874,175,3.72,end_turn,,"속성 인식에서 v5를 채택하지 않은 이유는 v5의 증강이 과해 파랑 ↔ 무채색 혼동이 늘어난 점 때문입니다. 따라서 v4의 가중치를 ONNX로 변환하여 실제 서비스에 사용하기로 결정했습니다.   근거:  - repo: yopar-attribute-recognition - title: 모델 비교 (test 15장, 남9/여6) - text: ""v5는 증강이 과해 파랑↔무채색 혼동이 늘어 채택하지 않았다."""
s24,docs,yopar-edge-service,1,,search_docs,1,1,0,2,yopar-edge-service,1,0,0,2567,217,4.55,end_turn,,"엣지 서비스가 사건의 `searchStart`/`searchEnd`를 매칭에 사용하지 않는 이유는 다음과 같습니다:  - `searchStart`/`searchEnd`는 받기만 하고 매칭에 쓰지 않으며, 그 시간 창은 녹화 영상 처리 시스템용 정보입니다. - 사건이 활성인지 `search-targets` 목록에 있는지와 이 카메라에 배정되어 있는지로 판단합니다.  이 정보는 `yopar-edge-service` 프로젝트의 문서에서 확인되었습니다. (문서 참조: yopar-edge-service, 참고 섹션)"
s25,docs,agv-grid-localization,0,383|40,,0,0,0,1,,0,0,0,564,32,0.67,end_turn,도구 미사용,"leton {""name"": ""search_docs"", ""arguments"": {""query"": ""데이터셋 이미지 장수"", ""k"": 5}} </tool_call>"
